#GroupID Nmem l b delta_l delta_b Ks1 Ks3 KsF radius
  226    4 313.76062  -2.20809   1.94258   4.89846  13.67251  14.41476  14.85261 170.72730 313.74686  -2.25347 294.07432
  227    4 314.45469  -2.23505   1.06835   1.97759  13.91833  15.30822  15.47815  68.79443 314.46648  -2.22841 104.23237
  228    4 314.46380  -1.85614   3.22460   2.80224  13.49286  14.53970  14.99989 121.72496 314.47684  -1.83449 199.08103
  229    4 315.01094  -1.90357   2.27606   5.42202  13.95423  14.92964  15.09077 168.32517 315.01607  -1.88219 244.51190
  230    4 316.28217  -1.93127   3.82288   5.38253  13.76645  13.92200  14.56978 200.18346 316.29230  -1.95584 291.94277
  231    5 316.29363  -1.66527  11.71437   5.68330  13.74156  13.88749  14.30526 439.28524 316.18098  -1.61825 750.48680
  232   12 316.94091  -1.40532  13.43678  17.90292  12.36879  13.60122  14.53317 656.18888 316.94064  -1.47863 909.25622
  233    6 317.02879  -1.71941   6.11757  12.53913  13.80516  14.54649  15.17164 453.35252 317.03968  -1.75136 461.58447
  234    5 317.43508  -1.39243   2.54833   7.68685  13.38763  13.86190  15.20585 247.51944 317.40998  -1.36307 366.67055
  235    7 317.49851  -1.12590  14.15242   9.75157  12.72311  13.29255  14.50304 521.50052 317.40123  -1.10142 882.28362
  236   22 317.81009  -1.11369  15.56688  22.86453  11.80436  12.57806  15.00170 868.52976 317.76339  -1.05862 1119.81128
  237    9 316.52179  -1.23346  17.07099   7.76281  13.51836  13.65093  14.91712 571.27870 316.37317  -1.17774 1124.96829
  238   22 316.02660  -1.26029  20.63592  20.90362  12.04937  12.43781  14.44844 741.95245 316.13593  -1.41436 1403.13101
  239    3 315.77421  -1.35022   3.01915   5.40369  13.64524  14.43009  14.43009 201.68915 315.74281  -1.33481 304.92698
  240    2 315.94886  -1.52837   3.65199   3.86950  13.53897   0.00000  14.34992 159.59553 315.91843  -1.49613 319.18993
  241    9 317.32098  -2.15879  15.01089   8.99732  13.30570  14.28556  15.26283 531.58722 317.31057  -2.13497 553.94399
  242    7 317.84688  -1.83791   6.36164  10.51142  13.88424  14.33820  15.25065 412.38841 317.85675  -1.88574 580.01514
  243    4 318.72944  -1.95686   1.56281  10.00427  15.09920  15.52516  15.68961 321.27184 318.74406  -2.03509 607.52764
  244   13 319.19827  -1.57312  22.51516   9.44917  11.82221  13.30356  15.23153 929.00351 319.09617  -1.58245 1279.63650
  245    8 319.47711  -1.37035   5.04591  15.46601  12.91416  13.63482  15.22542 496.77416 319.48511  -1.32288 666.44520
  246    3 319.67142  -1.30370   1.76788   3.08197  12.91620  13.83124  13.83124 115.66244 319.67351  -1.29908 133.83601
  247   23 319.35657  -2.11633  15.57660  16.02395  13.83521  14.73076  15.72645 636.44353 319.43035  -2.10804 755.11205
  248    9 319.93471  -1.95188   7.47175  11.84781  12.96630  13.20620  15.16217 411.75707 319.97394  -2.05933 713.19081
  249    4 319.30398  -1.07493   6.03731   4.87870  14.10500  14.36070  14.45284 283.95193 319.29122  -1.06192 349.56185
  250   10 320.13972  -1.56435   9.20333  20.83033  14.00485  14.19053  15.10467 766.00691 320.11106  -1.47597 890.90674
  251    6 320.86013  -2.15547   8.65606   7.93500  13.48543  14.56378  15.27958 343.32483 320.89660  -2.14907 457.33485
  252    6 321.00902  -2.04337   5.65222   4.89155  12.99504  14.58783  15.56300 259.53628 320.98227  -2.05158 340.76775
  253    9 321.34090  -1.89995   6.22143  19.32962  11.61827  12.79986  15.49588 669.79884 321.27637  -1.90760 682.89308
  254   11 321.61240  -1.96120  14.47764   8.76565  12.75954  13.38071  15.08445 520.06518 321.49894  -1.97316 886.88372
  255    8 321.90395  -2.07076   9.20728  17.95514  13.71884  13.97720  15.25575 580.21370 321.92706  -2.10381 720.95646
  256   10 322.38321  -1.19430   9.00236  10.15131  10.90989  11.59296  12.82589 374.90161 322.31439  -1.19294 549.69263
  257    5 322.13146  -1.14217   3.34876   8.09451  10.75760  12.07857  13.40584 298.18898 322.13460  -1.19529 486.98445
  258    2 322.47263  -1.48998   1.81970   1.34975  13.49189   0.00000  14.83985  67.95461 322.45746  -1.50122 135.90900
  259    4 320.64239  -1.08683   4.03426   5.06030  13.39743  14.09843  14.40696 186.22077 320.60863  -1.04942 363.51551
  260    8 320.98813  -1.03935  15.13020   4.76313  12.34055  12.88201  13.91575 483.59905 320.86428  -0.98727 946.27584
  261    3 321.20226  -1.04907   5.07080   0.42925  12.21950  13.59878  13.59878 203.05319 321.23021  -1.04647 304.06875
  262    2 302.77927   0.88344   1.69110   0.35567  13.90702   0.00000  14.52685  51.83689 302.76518   0.88641 103.67374
  263    4 324.25374  -2.13827   1.22340   9.73862  14.23681  14.43833  15.02283 319.77678 324.24218  -2.17325 449.79211
  264   64 326.00425  -1.62919  30.05316  68.20039  11.90609  13.17069  15.53457 2302.96457 325.95187  -1.48468 2773.29555
  265    2 326.15459  -2.00623   5.51065   1.74939  14.01773   0.00000  14.60538 173.35405 326.20051  -1.99165 346.70669
  266    7 326.45293  -1.87929  16.34889   6.64087  12.97872  13.94047  15.26073 519.81316 326.59415  -1.84882 992.81859
  267    6 326.51334  -1.14851   4.26484  12.40312  14.17452  14.69667  15.17253 403.85627 326.48421  -1.13700 449.43934
  268    3 326.88525  -1.43292   5.21525   2.57153  14.95990  15.56107  15.56107 205.13049 326.91176  -1.41432 303.13447
  269    6 327.04262  -1.48124   3.35663   8.77905  14.36136  14.99710  15.28735 343.52453 327.07085  -1.39008 537.37019
  270   10 326.81596  -1.99864   5.00557  11.14950  13.66406  14.17524  15.64549 393.51440 326.77140  -1.97585 465.08784
  271   14 326.65419  -2.11538   8.75293  11.67453  12.83398  13.16368  15.22731 439.22286 326.58646  -2.08666 605.29424
  272    3 326.84932  -1.80269   4.30965   0.73331  13.99922  15.09449  15.09449 172.07744 326.89711  -1.80431 259.31523
  273    5 327.04212  -1.97780   8.47978   6.55698  14.01001  14.68890  15.84934 313.28871 327.11786  -2.01450 610.69130
  274    3 327.00070  -2.20460   2.00099   4.07623  13.65312  14.54411  14.54411 139.47709 326.97847  -2.23634 272.40756
  275    4 325.48406  -1.98982   5.31738   3.32147  13.98257  15.19210  15.51009 224.70750 325.47784  -2.01690 298.84810
  276    8 325.52038  -2.18413   2.87391   6.25160  12.80643  13.96682  15.48083 224.54469 325.55116  -2.14068 379.38618
  277    6 325.35302  -1.80901   3.85828   6.54089  12.24096  12.73031  13.79379 286.42490 325.31145  -1.87686 432.70497
  278    4 327.40861  -1.77346   7.04142   3.51131  13.70843  14.37229  14.83492 245.36470 327.45799  -1.77190 423.01598
  279    4 328.19603  -2.07363   1.78260   3.06472  13.52160  14.55961  14.73528  95.26168 328.20199  -2.09939 190.33548
  280    4 328.24214  -1.27739   1.04367   8.51034  13.21405  14.60444  15.18119 257.19279 328.23888  -1.28943 301.39077
  281    3 325.39669   2.09377   4.22756   1.75688  14.26376  15.10548  15.10548 138.48735 325.36229   2.09145 256.64289
  282    5 325.76547   1.73919   7.83780   8.58910  13.89586  14.71167  15.17397 307.30686 325.75965   1.70725 402.94404
  283    3 327.02741   1.17280   1.02441   3.80522  11.90590  14.48096  14.48096 129.99916 327.02973   1.14473 229.03959
  284    3 331.26795   2.00274   4.56435   4.09156  13.40337  14.58984  14.58984 189.02118 331.23140   1.96915 367.66202
  285    4 331.55710   2.01192   3.76470   5.70703  11.95737  13.60728  14.61824 209.17506 331.59694   2.01324 299.62448
  286    6 335.10377   1.29361  12.81372   7.02624  11.07958  11.91439  12.92259 425.41870 335.22181   1.29975 798.38220
  287    3 335.40846   1.44948   5.24635   2.67241  12.02198  13.38516  13.38516 198.29793 335.42410   1.47452 290.07038
  288    2 336.41357   2.15101   2.68386   4.61479  14.41197   0.00000  14.49032 160.12640 336.43593   2.11255 320.25178
  289    3 336.62780   2.01490   2.82071   3.54026  13.08546  14.31949  14.31949 153.52295 336.62348   2.02403 189.28086
  290    4 336.84181   1.22896   2.55010   8.48399  13.17005  14.66893  14.68527 300.26853 336.84228   1.22166 324.87573
  291    5 337.26357   1.48759   7.91518   8.82526  13.03091  13.70725  14.80416 370.35859 337.33277   1.47395 514.56505
  292    4 338.32161   1.85237   6.21486   4.43385  12.54842  13.48861  14.10819 228.39233 338.32757   1.88411 319.81305
  293    7 339.02694   1.91077   6.22905   5.62514  13.09913  14.14525  15.38914 253.83085 339.05168   1.91251 320.37195
  294    5 339.53475   1.73198   2.39541   7.43898  12.21783  12.67665  14.18584 239.59364 339.51180   1.70326 359.39523
  295    6 340.08771   1.74429   7.94659   8.28816  13.01850  13.38168  14.30654 341.60493 340.08327   1.75372 370.47425
  296    1 340.10503   1.92050   0.00000   0.00000  13.00920   0.00000  13.00920   0.00000 340.10503   1.92050   0.00000
  297    8 340.37602   1.90364   9.90127   7.83593  11.78813  13.16384  14.59305 396.28673 340.34304   1.93820 474.39105
  298    6 342.06503   2.02599   6.69310   7.14001  12.02538  13.60957  14.15505 278.82639 342.11361   2.04256 406.11672
  299    4 342.43418   2.15822   5.44083   5.11913  12.79138  14.29636  14.55356 244.63625 342.46645   2.16240 305.87164
  300    3 342.42098   1.91895   6.63841   5.48921  13.43168  14.30948  14.30948 281.19908 342.39432   1.93577 350.79497
  301    3 342.28645   1.64346   1.88461   5.77639  13.73134  14.29544  14.29544 228.50030 342.30041   1.61056 348.61961
  302   10 343.06819   2.12232  11.28417   6.30728  12.05435  12.85987  14.82952 445.48270 343.04580   2.12584 369.42842
  303    5 341.52242   2.10921   4.76682   5.62516  12.84093  13.65307  14.41825 225.95397 341.49198   2.13246 278.11512
  304    4 344.47014   1.89196   1.89793   5.96389  12.38766  14.28752  14.36027 194.79283 344.48256   1.84657 362.20924
  305    7 345.86183   2.10734   9.66127   5.45640  12.90758  13.24463  14.76894 326.14377 345.87343   2.11817 335.47312
  306    3 346.96388   1.97566   0.82806   4.03374  13.81501  14.49382  14.49382 162.09227 346.95962   1.99666 239.21147
  307    3 347.37646   1.80779   2.40453   4.28984  13.22017  13.86557  13.86557 177.74819 347.37488   1.83452 269.72823
  308    7 347.72661   1.79528   7.04045   9.76278  11.84292  12.67472  14.36770 370.75376 347.74461   1.78121 404.59962
  309   10 347.60415   1.46564   3.59083   7.05364  11.61356  12.12818  13.20492 266.56668 347.60542   1.45718 297.04819
  310    4 347.81773   1.39499   7.16806   9.70906  11.80337  12.43257  14.18866 372.49717 347.75220   1.47508 630.88712
  311    4 348.00260   1.90583   3.83273   4.03930  12.77355  13.46737  15.07127 177.03172 348.00186   1.93553 268.98808
  312    4 349.81792   1.81851   4.07723   4.22721  12.71935  13.99508  14.14259 181.97091 349.80793   1.83660 218.56907
  313    3 330.34864  -2.05727   7.09749   3.40926  12.67474  14.38833  14.38833 270.79779 330.32162  -2.03975 358.68938
  314    5 348.03722  -1.71965   3.90860   4.35631  12.19644  13.35381  13.65429 211.87860 348.05206  -1.72053 253.66008
