srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,Source,RA_ICRS,DE_ICRS,rgeo,b_rgeo_x,B_rgeo_xa,rpgeo,b_rpgeo_x,B_rpgeo_xa,Flag,angDist
200088201015245,270.90295025675,-24.2903782804448,GALAXY,0.681,,,,,,,6.040843096404396,-1.1183881684645272,4066024064299205504,270.9029301396,-24.29051433588,6547.74756,4224.06396,9635.69629,4714.28369,3904.23535,7060.6709,10033,0.494228
200088201015528,271.143318837014,-24.4683506193877,QSO,0.579,,,STAR,1.0,,,5.993221294497587,-1.3964890265504086,4065970325655922304,271.14338117204,-24.46823677395,1321.63818,1294.52661,1350.90442,1322.86243,1293.22925,1355.65588,10033,0.45792
200305401010010,267.05556335749,-28.689581775834,QSO,0.529,,,,,,,0.5065051583714593,-0.35944530134771974,4057506834901297280,267.05566684779,-28.68950484735,384.70166,377.678345,395.028351,385.29541,375.819641,395.759064,10033,0.428384
200509401010003,271.077332444127,-30.0492824059499,GALAXY,0.486,,,,,,,1.0896314101252937,-4.073092887637762,4050187008172547712,271.07727952305,-30.04918913235,3796.17529,2417.65186,7295.55713,4859.11133,3980.01123,5646.77344,10033,0.374095
200509401010027,270.664731586978,-30.0094428137857,QSO,0.491,,,STAR,0.889,,,0.9495958728934328,-3.741924897505495,4050225460958513280,270.66468628323,-30.0095410101,2130.74512,1874.35791,2467.479,2047.71338,1836.83508,2282.97046,10033,0.380674
200509401010045,270.914118034397,-30.0349114720487,GALAXY,0.56,,,STAR,1.0,,,1.033160266722234,-3.9427266320537884,4050198041874468992,270.91411461873,-30.03490267923,328.58316,297.582336,365.640686,340.380798,311.078918,386.242432,10133,0.033396
200509401010054,270.616423467477,-30.0009816457799,STAR,0.372,,,GALAXY,0.971,,,0.9364405326406949,-3.701312960249941,4050225701477152000,270.61649452965,-30.00108470976,182.742462,179.823624,185.430023,183.419449,180.533325,193.89212,10033,0.432142
200509401010063,270.849590402696,-30.0453331633902,GALAXY,0.441,,,STAR,1.0,,,0.9967018393839432,-3.8990695019655406,4050198209315245952,270.84956108321,-30.04530409202,1794.13721,1713.58301,1889.95776,1787.07458,1696.3894,1885.32031,10033,0.138928
200509402010002,269.41320787815,-30.092313481238,STAR,0.628,,,STAR,1.0,,,0.3409666650082369,-2.8412677003387157,4056249337196376064,269.41314677201,-30.09240559376,186.920563,185.142258,188.526047,187.13681,185.674408,188.309433,10033,0.382346
200509402010004,269.13180021063,-29.902736632497,STAR,0.469,,,STAR,1.0,,,0.3833413232713778,-2.5354192819707984,4056282597540937472,269.13193539285,-29.90270958349,5994.03564,3899.12524,8816.52051,,,,10099,0.432961
200509402010010,269.24521574464,-30.062206840955,GALAXY,0.643,,,,,,,0.29437687298619203,-2.700292861457971,4056229717892718592,269.24529295869,-30.06218193528,7188.01074,5129.2251,10469.7852,,,,10099,0.256743
200509402010015,269.26635017868,-29.989315239241,QSO,0.658,,,STAR,1.0,,,0.3667295787440263,-2.679686400084045,4056277306134483072,269.26635194799,-29.98940184318,2791.56714,2481.57593,3166.77295,2930.01025,2482.45483,3379.82153,10033,0.311823
200509402010020,269.61816184253,-29.895052592076,GALAXY,0.585,,,,,,,0.6007651202072772,-2.8968938170520553,4056258270960826496,269.61816618389,-29.89508763774,7576.01318,5504.25244,9555.22754,5102.27197,3753.80786,6447.77783,10033,0.12689
200509402010023,269.43573400869,-29.791118853471,QSO,0.629,,,STAR,0.997,,,0.6120532157778075,-2.7079127879042906,4056309844917904000,269.43570580988,-29.79102949383,8469.0293,6764.45361,11609.2188,7490.07373,6114.52344,9154.90918,10033,0.33354
