   l               b                  Area
   307.3675174    -1.9667533          0.0000
   307.4075499    -1.8859200         11.5837
   307.4323562    -1.8348757         37.2695
   307.4283157    -1.9463877         13.9666
   307.4397940    -1.8942267          0.0000
   307.4320205    -1.9752786          0.0000
   307.5012326    -1.7299713          0.0000
   307.5076268    -1.7149122          0.0000
   307.7959806    -1.8374442          0.0000
   307.8255494    -1.8583515         22.0965
   307.8213860    -1.9202396          0.0000
   307.8401536    -1.6119164          0.0000
   307.9143577    -1.6553230          0.0000
   308.0299261    -1.0525450          0.0000
   308.0401287    -1.0570645          0.0000
   307.8451569    -2.2246356          0.0000
   307.9290955    -1.8541871          0.0000
   307.9530033    -1.7874747          0.0000
   308.0417233    -1.3751430          0.0000
   308.0606996    -1.5997341          0.0000
   308.0384064    -1.8347104         34.9688
   307.9951256    -2.0788357          0.0000
   308.0499317    -1.7896656         42.5256
   308.0971509    -1.8396856         10.7023
   308.1030443    -1.8443113         22.1894
   308.0902982    -2.0346692          0.0000
   308.1559667    -1.8414095         30.7076
   308.1708746    -1.8099056         20.8354
   308.1877630    -1.7468180         38.7941
   308.2855768    -1.2561568          0.0000
   308.1134752    -2.1639215          0.0000
   308.1306601    -2.1114788         18.2685
   308.1496615    -2.0768548         16.3757
   308.1682361    -2.0001459          0.0000
   308.2337015    -1.7242373         12.0707
   308.2458970    -1.7069949         17.5371
   308.2645369    -1.6925526          0.0000
   308.3239434    -1.5152526          0.0000
   308.3187973    -1.5831931          0.0000
   308.2783758    -1.7958197          0.0000
   308.2178697    -2.1134769          0.0000
   308.3080454    -1.9396031          0.0000
   308.4050165    -1.5746384          0.0000
   308.2862623    -2.2482509          0.0000
   308.3411441    -2.0629582         35.4146
   308.3273205    -2.1387484         21.1346
   308.3497818    -2.0881270         16.3980
   308.3477025    -2.1423920         18.4274
   308.4108465    -1.9110100         39.9377
   308.3488972    -2.2411885          0.0000
   308.5200627    -1.4486151          0.0000
   308.5218910    -1.4553646         16.8149
   308.5366472    -1.4441735          0.0000
   308.4568137    -1.8683538         36.5748
   308.5322795    -1.5442116         38.7367
   308.4525468    -2.0097502          0.0000
   308.4926747    -1.8493333          0.0000
   308.4233879    -2.2472628          0.0000
   308.5573385    -1.6223306          0.0000
   308.4591506    -2.1372073         38.8792
   308.4448241    -2.2491365          0.0000
   308.6201926    -1.4795815          0.0000
   308.4678942    -2.2341427          0.0000
   308.4900686    -2.1805206         17.5822
   308.5501584    -1.9146199          0.0000
   308.5003804    -2.2152307          0.0000
   308.6105073    -1.6799080          0.0000
   308.5491993    -2.2272646          0.0000
   308.5654743    -2.2379558          0.0000
   308.7970194    -1.1756424          0.0000
   308.6043857    -2.1304480         35.5661
   308.8289577    -1.0683462          0.0000
   308.6123028    -2.1303692          1.8726
   308.6194355    -2.1285967         41.3048
   308.6774450    -1.9020229          0.0000
   308.6292267    -2.1952290          0.0000
   308.7013541    -1.9038599         31.7037
   308.7190251    -1.8645406         18.5683
   308.7304086    -1.8468741          0.0000
   308.8073355    -1.5322167          0.0000
   308.8914311    -1.4215392          0.0000
   308.9076047    -1.3643121          0.0000
   308.7692745    -2.0652295          0.0000
   308.9624848    -1.3909839         22.0692
   308.9537241    -1.5054382          0.0000
   308.8475140    -2.0156047         40.3520
   308.8136256    -2.1945184          0.0000
   308.9023275    -1.9354181          0.0000
   309.0204886    -1.3975523          0.0000
   309.0511393    -1.2668179          0.0000
   309.0362016    -1.3467500         32.7147
   308.9080845    -2.0601560         28.6719
   309.0909276    -1.2829183         17.3852
   308.9944355    -1.7795738          0.0000
   308.9661974    -1.9948445          0.0000
   308.9518220    -2.0680786         26.6882
   308.9296020    -2.1915532         19.5486
   308.9296877    -2.2320528          0.0000
   309.1421621    -1.2788628         15.4726
   309.1405549    -1.2876531         16.8586
   309.0506431    -1.7147292         38.1701
   309.0319130    -1.8116325         37.3877
   309.0642828    -1.6731109         41.3791
   308.9409939    -2.2305043          0.0000
   309.1839377    -1.1733817          0.0000
   308.9689569    -2.1438965         20.8619
   308.9684575    -2.1839579         10.7909
   309.1013473    -1.6047969         28.5717
   309.0991271    -1.6290318         37.7651
   309.1973165    -1.3027715         42.8616
   309.1418727    -1.5769612          0.0000
   309.1003214    -1.8225847          0.0000
   309.0346380    -2.1748022         21.1802
   309.2486831    -1.2653274          0.0000
   309.0531328    -2.2300183          0.0000
   309.1066808    -2.1515932         15.6172
   309.0940787    -2.2073795          6.6100
   309.2923756    -1.3464543          0.0000
   309.0955837    -2.2172051          1.9045
   309.0974124    -2.2273712          1.4922
   309.1013119    -2.2334240          0.0000
   309.1452970    -2.0423025         36.5083
   309.1299187    -2.1258539         21.5021
   309.1691309    -1.9999388         39.2103
   309.1498348    -2.1908400          0.0000
   309.2269630    -1.9618872         25.2800
   309.2133478    -2.0951330         21.6261
   309.2715716    -1.9061201          0.0000
   309.2757604    -1.9312956         21.6782
   309.2652376    -2.0056772         10.8345
   309.2495447    -2.0883082         13.2904
   309.2762822    -2.0005221          1.3599
   309.2828930    -1.9879998         10.7246
   309.2975726    -2.0132795         12.2934
   309.2880342    -2.0739775         15.4892
   309.2712751    -2.1831530         19.3584
   309.3149469    -2.0425287         12.4669
   309.2742378    -2.2457821          0.0000
   309.2991880    -2.1747829         25.0255
   309.2946472    -2.2450787          0.0000
   309.4633915    -1.3946777          0.0000
   309.3859865    -2.0601106         31.5487
   309.4914467    -1.6797245          0.0000
   309.5621847    -1.4049121          0.0000
   309.5776290    -1.3414624          0.0000
   309.4539928    -2.0130982          0.0000
   309.4227210    -2.1716110         21.3357
   309.4428697    -2.1307370         12.8784
   309.5897593    -1.5228834          0.0000
   309.4513825    -2.1459606          4.5856
   309.4309696    -2.2463291          0.0000
   309.6728356    -1.2744145          0.0000
   309.4894255    -2.0446064          9.2139
   309.4603710    -2.1731082         15.4602
   309.4925467    -2.0939042         12.4559
   309.5162258    -2.0457000          8.3382
   309.5396280    -2.0005612         42.1539
   309.5170544    -2.1449686          0.0000
   309.5602974    -2.0842917         15.2183
   309.6594126    -1.7103355          0.0000
   309.6607529    -1.7465663         40.3153
   309.6208767    -1.9304565         37.0433
   309.6360190    -1.9129095         10.8259
   309.5972220    -2.0740614         23.6349
   309.6467388    -1.8994653         30.8552
   309.6592741    -1.9520967         15.6023
   309.7025856    -1.8162464         24.3617
   309.7237743    -1.8058584         26.9409
   309.6899649    -1.9541496         31.1378
   309.7338169    -1.7785868          0.0000
   309.6658170    -2.0930692         25.7324
   309.6729736    -2.1512904          0.0000
   309.9166722    -1.1709399          0.0000
   309.9338971    -1.1609541          0.0000
   309.7253014    -2.0129433         25.2519
   309.7329978    -2.0290598         19.6979
   309.7082347    -2.2283923          0.0000
   309.8130079    -2.0561032          0.0000
   309.9582016    -1.4808670          0.0000
   309.9255579    -1.6501618          0.0000
   309.9129372    -1.8925170          0.0000
   309.8558993    -2.1491195          0.0000
   309.9649891    -1.7221701          0.0000
   310.0281436    -1.5192056         28.0256
   310.0356154    -1.4907177          0.0000
   310.0325615    -1.6077668          0.0000
   309.9274928    -2.1437745          0.0000
   310.0005486    -1.8799417          0.0000
   309.9462760    -2.1194786          0.0000
   310.2242981    -1.4250606          0.0000
   310.1606618    -1.7207765          0.0000
   310.2228885    -1.5235115          0.0000
   310.1056900    -2.0297138          0.0000
   310.0981084    -2.0588033          0.0000
   310.3056405    -1.9349123          0.0000
   310.3480514    -2.0662631          0.0000
   310.4251818    -1.8014370          0.0000
   310.4024179    -1.9465655          0.0000
   310.4440618    -1.9899670         18.2692
   310.4539351    -1.9960294          0.0000
   310.5200210    -2.1623956          0.0000
   310.6705306    -1.6245449          0.0000
   310.6139493    -1.8740171          0.0000
   310.7313721    -1.5364942          0.0000
   310.6561749    -2.1002521          0.0000
   310.7584078    -2.0066678          0.0000
   310.9435009    -1.3198352          0.0000
   310.9676272    -1.5664435          0.0000
   310.8112208    -2.1497170          0.0000
   310.8839119    -2.0737462          0.0000
   311.0894381    -1.4776339          0.0000
   310.9301021    -2.2523318          0.0000
   310.9996353    -2.0266581          0.0000
   311.1129317    -1.7061423          0.0000
   311.0561611    -2.1032989          0.0000
   311.2772325    -1.4623796          0.0000
   311.2518048    -1.9911328          0.0000
   311.2491013    -2.2288372          0.0000
   311.3035882    -2.0513930         27.1434
   311.3070528    -2.0546468          6.3198
   311.6106084    -1.1070066          0.0000
   311.3201465    -2.0775063         21.0672
   311.6152035    -1.1960637          0.0000
   311.3511526    -2.0971568         41.2470
   311.3935069    -1.9842739          0.0000
   311.3488940    -2.2553444          0.0000
   311.5079756    -1.9763828         40.5476
   311.4731838    -2.1016212          0.0000
   311.8195266    -1.0601579          0.0000
   311.6579244    -1.5850530          0.0000
   311.5218069    -2.0301764         28.0994
   311.5297981    -2.0096028         18.1103
   311.5752879    -1.9263928          0.0000
   311.6879592    -1.9467073         36.9309
   311.6933283    -1.9492231         23.4722
   311.6678276    -2.0865384          0.0000
   311.7515639    -1.9197267          0.0000
   311.9004870    -1.6536621          0.0000
   311.8482659    -1.8346679          0.0000
   312.1760680    -1.1859585          0.0000
   311.9251203    -1.9586930          0.0000
   312.0380711    -1.7883755          0.0000
   312.0240933    -1.9030067          0.0000
   312.2274368    -1.3855871          0.0000
   312.3067478    -1.4072131          0.0000
   312.2510981    -1.7848478          0.0000
   312.2304569    -1.8629676         33.3205
   312.2364968    -1.8667627         13.4456
   312.2194944    -1.9524331          0.0000
   312.2416430    -1.9047265         19.7426
   312.4137366    -1.4689732          0.0000
   312.2599802    -1.9615222          0.0000
   312.5733543    -1.1958546          0.0000
   312.3834880    -1.8173057          0.0000
   312.4128792    -1.9453125          0.0000
   312.4695484    -1.8507139          0.0000
   312.5709752    -1.5961097          0.0000
   312.5713039    -1.7189372          0.0000
   312.5626703    -1.8347222          0.0000
   312.6139707    -1.7408789          0.0000
   312.7540862    -1.3851660          0.0000
   312.5556383    -1.9627411          0.0000
   312.7407315    -1.4372258          0.0000
   312.4913302    -2.1546646          0.0000
   312.9052345    -1.0884205          0.0000
